F3,F4,C3,Cz,C4,P3,P4,accX,accY,accZ,label
-1.879963854,-1.076444607,-1.213239489,-0.7240923854,-0.6098047715,-0.894968776,2.467781456,15.1875,747,-545.875,1
1.415835307,0.8308215067,0.9448129097,-0.05255730382,-0.5562013589,0.5112496589,-4.217632476,14.8125,746.0625,-547.125,1
-0.314724029,-1.321090089,-0.4756783084,0.9521661216,1.012225029,-0.5597574282,4.63893909,6.5,739.75,-557.0625,1
2.321433738,2.398075554,-0.4063691466,0.075161587,0.171863753,1.595648603,-0.8617057043,4.9375,741.3125,-553.8125,1
-3.490801978,-3.640925629,-0.4115255229,-1.504287491,-1.088126721,-3.40564185,-1.081818334,10.375,744.5,-549.4375,1
3.358660364,5.104122486,2.177418456,3.507640782,2.628186594,3.887972613,1.511198158,10.3125,745.5625,-545.75,1
-4.045099625,-6.288083903,-3.425369487,-5.806384898,-4.373568025,-3.24411972,-2.298542622,11.9375,742.9375,-549.8125,1
1.743113708,4.129247279,2.70997505,4.158753547,3.048993227,1.975292014,-0.168223072,8.8125,740.125,-555.1875,1
0.5300499889,0.2145995396,0.7580506917,0.6180424305,0.2806445244,-0.1542311437,0.8851761277,4.9375,740.875,-556.6875,1
-0.3036187825,-1.674377589,-2.992470221,-2.036950027,-1.284826232,-0.4541456645,2.375363252,2.8125,741.3125,-554.0625,1
-0.7718671284,-1.161936536,1.374207278,0.1601290248,0.2856349312,0.469181583,-2.515031768,3.75,741.75,-553.125,1
-0.5272112288,0.03290048909,-1.058698879,-0.7448855795,-0.3652596736,-1.468779625,-2.426776538,5.9375,739.25,-556.6875,1
5.906672399,6.378481887,4.192051534,3.867821751,3.108578945,2.725384688,5.044798249,7.375,738.875,-557.625,1
-6.03218975,-5.532196356,-3.965559559,-3.221094145,-2.571985634,-1.711938799,-2.332208882,9.6875,738.75,-557.25,1
3.080372519,1.822353358,2.246263445,1.229531183,0.6020381539,0.8922690249,0.881023685,7,738.4375,-558.6875,1
-2.339183027,-3.648219047,-1.772763394,-1.947874411,-2.096722415,-1.895973999,-4.149174353,3.9375,742.0625,-553.375,1
0.421503455,3.669078544,1.286393504,2.129816419,2.474647245,2.130226193,4.693113563,1.0625,744.3125,-549.375,1
1.177101453,-1.108191636,-0.873425307,-0.2209450855,-0.6401520806,-0.2587089157,1.321968235,2.1875,746.375,-548.1875,2
-1.509390274,0.1636910945,0.6260760554,-0.06547805021,0.7364470708,-1.952320401,-2.639792035,7.8125,748.8125,-543,2
1.08762092,0.7463438518,0.2989890764,-0.7012356107,1.530017338,3.58165964,1.387946125,9.9375,752.125,-537.6875,2
-5.53139055,-4.932309494,-3.594700786,-1.137920946,-3.172782755,-4.716348801,-4.709005573,12.5625,742.5,-552.625,2
6.087018599,4.593453064,3.108541586,1.281797683,-0.4671784189,2.825017992,4.249676973,28.4375,751.625,-534.8125,2
-3.334631371,-2.80866414,-1.271278121,-1.870978775,0.9370113194,-1.654647615,-3.431834655,27.4375,742.5625,-553.75,2
5.76745544,4.101526352,3.110444359,3.547956964,-1.914233464,2.052501403,4.584012285,43.9375,771.5625,-506.5625,2
-5.000556378,-3.769563154,-3.351786454,-2.760341165,2.599161957,-3.048876694,-4.455808817,52.1875,746.375,-541.8125,2
-1.627920885,-1.975990366,-1.386926025,-0.9926343608,-5.857587183,0.4561817033,1.658531143,20.5,757.4375,-528.1875,2
4.751685904,4.921371539,4.810697122,3.874119094,8.209394308,4.687097447,3.443098377,15.5625,730.4375,-568.125,2
-1.608862212,-1.352681021,-3.305865039,-2.637254198,-4.836949942,-3.942284342,-4.825150617,12.5,759.375,-528.25,2
-3.161094826,-1.464325473,0.6698184551,0.5373720058,3.465104903,1.686144605,2.779407592,16.75,748.5625,-542.0625,2
2.44889975,0.4106603258,-0.7481251197,-0.8732259557,-3.607921457,-1.210897159,-2.431802683,20.375,761.3125,-521.8125,2
-0.3513183595,0.9653960723,1.517856403,1.251963906,3.007553905,0.7182410622,4.362336089,12.4375,748.1875,-540.875,2
2.64680331,0.796694308,0.1029909242,2.055130975,-1.50898108,2.725704976,-1.371409571,23.0625,752.3125,-537.0625,2
-3.578375838,-1.604425905,-0.858596027,-3.302967069,0.9793667753,-3.315916713,-0.8504947313,40.5625,738.375,-553.4375,2
-2.506403749,-5.089891446,-3.854092728,-2.834776794,-8.186661528,-2.550919152,-3.264111462,36,761.625,-519.4375,2
4.078052935,6.812319872,4.959158914,4.123250181,10.84283379,3.52342423,3.300014288,33.4375,764.1875,-522.8125,2
3.353225273,3.300015921,0.2620727265,2.026083169,-6.688889745,1.20545367,1.960483463,26.9375,774,-503,2
-5.354273778,-7.246506127,-2.20960102,-3.546027083,4.228239192,-3.507786335,-3.84839628,21.5625,756.3125,-531.75,2
-1.679092916,2.297640468,-2.994635155,-2.132895175,-8.225354828,-0.05257764494,0.3711180584,44.5,748.375,-540.5625,2
8.583825198,2.491683277,8.859982128,7.201066824,11.6803322,3.379821615,2.11214054,44.25,745.75,-545,2
-2.997210197,-1.113505839,-5.018137484,-3.429557333,-8.495534069,-2.459242909,-2.472328868,24.125,773.0625,-502.4375,2
-9.431816883,-6.689992768,-6.267662984,-6.111932751,1.220480567,-5.467699452,-2.802783283,67.875,759.625,-522.6875,2
21.84061253,19.66963193,17.71886309,17.19995732,9.63715496,15.70846674,9.91022397,83.125,750.875,-524.75,2
-14.98609862,-15.85574337,-11.03734996,-12.54233434,-5.211683395,-10.54318882,-4.871221048,91.4375,745.25,-540.0625,2
-3.10087305,-2.261385067,-4.453119962,-1.897041215,-8.054969871,-1.729366499,-4.845267457,55.9375,775.75,-496.4375,2
7.025669586,6.185656778,6.394358225,4.227488547,9.849970859,3.23809685,7.063886169,31.9375,745.6875,-550.6875,2
-4.706374727,-1.501465386,-1.733978154,-0.5188954545,-5.203440812,1.262771338,-1.365544043,38.75,787.5625,-478.3125,2
8.385397184,5.973033033,2.349764777,2.139969757,7.229794025,-1.287288966,-0.8224961798,45.25,762.1875,-527.3125,2
-6.387002233,-6.04564234,-1.497672517,-0.6780502837,-5.356345946,2.924500814,3.564408193,51,792,-477.3125,2
-2.106124715,-0.1003078533,-3.328132826,-5.088656128,0.20823844,-6.215628626,-7.564965754,43.875,768.4375,-513.125,2
1.960438021,1.313766334,3.991450547,5.421909898,2.935795882,4.871055604,4.74913829,51.8125,773.4375,-499.5625,2
1.96451877,1.925202412,-0.4532455911,-1.201018485,0.1536473575,-0.5870448873,0.4983821283,33.5625,769.0625,-515.3125,2
-4.221336864,-4.66669137,-0.3967304419,-1.057429268,-1.01898613,-0.4650862027,-1.25148056,47.5625,762.8125,-515.75,2
2.109573503,2.380156369,-2.34705971,-0.4616887383,-4.688673158,-1.268617424,-1.298061358,31.75,763.5625,-517.9375,2
-0.9515888156,-2.32448303,1.990326005,0.6136971107,4.479718509,-0.7814263503,-0.06354101373,25.875,755.4375,-531.25,2
5.607376194,5.460513321,0.7099431952,1.368323953,-4.101307679,2.11999037,3.392686806,57.25,750.125,-535.4375,2
-7.1175587,-5.918531295,-2.002890428,-2.872919932,2.658948305,-2.892500192,-5.829656472,68.0625,733.5,-560.5,2
3.67288883,3.130620324,0.7856373437,1.895403192,-4.651199056,3.516917387,5.184682207,39.25,767.375,-510.375,2
-4.039159273,-3.918846951,-2.161960565,-3.412783761,5.066012404,-5.213163731,-6.5106469,39.3125,763.9375,-517.75,2
2.598372355,2.247516023,1.464552393,2.893831164,-3.293253314,3.998856505,5.245065951,43.625,752.75,-533.1875,2
2.2825892,2.299723424,1.865350132,-0.796009461,4.298283781,-1.16005938,-2.810159284,28.1875,742.375,-548.875,2
1.468011092,0.756699216,2.89583583,5.665088383,2.691915382,6.149724045,7.853552509,25.75,753.875,-534.625,2
-4.499305113,-3.177637042,-6.184421805,-7.853138836,-5.52008543,-8.080714683,-7.275775192,56.1875,748.5625,-537.9375,2
2.800348103,3.095938914,4.292905043,5.647110128,4.331740704,4.69461572,2.895449059,43,773.8125,-504,2
-2.499278703,-1.500570664,-2.641361979,-3.519631683,-3.340420498,-3.253042969,3.074014668,47.625,739.4375,-557.1875,2
-0.2774448638,-1.911633176,-0.1317777302,0.763078769,1.457767617,1.59429877,-6.425149746,61.25,734.625,-554.75,2
6.088851813,3.771364308,3.186372522,2.517637618,-0.2235806761,2.389911882,5.603596143,23.5625,754.625,-535.0625,2
-6.014525811,-4.212947584,-2.225171837,-3.278724133,-0.0008502487176,-3.016787337,-5.862175625,22.25,749.4375,-541.1875,2
-9.920481312,-5.95244326,-11.64734933,-6.975991474,-11.13274917,-8.592352901,-5.347063328,29.375,755.0625,-530.4375,2
7.835071895,1.668180584,10.16680253,4.254534874,8.687763747,7.825972891,8.027993912,60.375,761.8125,-517.4375,2
18.10577775,16.71497919,11.72883353,13.44537375,7.375429614,9.29966373,6.272398009,74.25,768.875,-503.4375,2
-21.10143813,-14.6050764,-15.18922297,-15.28920982,-8.62932825,-13.65802008,-9.494602102,67,754.75,-530.875,2
5.33366963,2.309299647,5.671196157,6.67792449,2.171974239,8.082740622,5.935436542,59.875,775.75,-496.3125,2
12.16032673,6.321575363,6.307404699,2.89222231,5.060799121,2.419883605,-3.756896274,47.9375,775.0625,-501.375,2
-18.06279372,-7.472758123,-11.24530677,-6.028647416,-5.30111333,-6.773395783,-1.710139002,61.4375,770.5625,-512.25,2
7.344528751,4.025103603,4.124809903,3.206986351,2.829850159,2.161030919,3.596928454,81.625,756.25,-521.8125,2
2.456081982,0.2201118663,4.631763364,2.100109864,0.9856835225,2.255351956,3.477695534,88.0625,754.5625,-523.3125,2
-3.608972906,-0.6746136829,-6.407424853,-5.132966938,-3.100714612,-3.601091505,-8.099233792,53.0625,749,-544.0625,2
0.3173413806,-1.143265031,1.313864947,1.504143558,1.746787629,1.412760446,5.206733841,49.125,754.4375,-531,2
-7.652927112,-5.005789069,-4.241269749,-3.851512737,-4.819198661,-3.357631326,-3.447133337,66.125,757.0625,-525.5625,2
13.54509064,10.1526473,9.103217881,8.645719721,8.589526872,7.020652996,3.047213205,77.5,726.0625,-563.4375,2
-0.308392693,1.940719122,-2.736148447,-2.103160759,-2.221566373,-5.080108619,-1.287010239,58.3125,747.1875,-547.4375,2
-9.427003434,-11.13977447,-3.096949345,-4.193860674,-3.974384799,-0.4502573803,1.193706749,66.25,750.375,-532.625,2
4.295974246,4.598660147,0.8738362899,1.076607876,-1.548418747,1.945878579,-2.163927761,46.0625,769.8125,-508.1875,2
3.053688638,3.307285738,3.47325955,3.507239727,6.318469585,2.344820065,3.142335988,51.3125,721.375,-577.125,2
-2.480763137,-3.246986981,-2.889580243,-2.741082315,-6.638120582,-3.134229021,-3.734663943,35.75,772.9375,-499.3125,2
-6.256184069,-6.987305254,-4.433689824,-4.81632565,-1.091001688,-3.681907217,-4.058540301,52.4375,739.625,-559.0625,2
4.702788149,6.040103636,4.093358615,5.097322181,1.748617097,4.79902857,7.672848203,41.125,776.75,-495.3125,2
10.225552,6.000418762,6.63852624,4.182647282,6.640167657,3.783456883,-0.4384774403,62.8125,765.0625,-514.8125,2
-16.15986583,-9.64029596,-10.25966847,-8.183657437,-10.41594608,-7.415690085,-4.18728504,39,797.75,-471.25,2
2.690570346,1.500917605,0.7223442261,0.9457076149,5.145489845,0.2454144798,-0.186804883,37.375,769.25,-515.75,2
8.859458038,6.181668037,8.275584386,6.269136299,3.20625966,7.494784133,6.021747685,44.875,741.75,-543.5625,2
-6.749779614,-4.699415589,-8.788349689,-7.56363,-4.489604631,-7.470285804,-4.173871996,24.6875,731.9375,-567.125,2
8364.319622,8328.691343,7838.721486,7370.750767,7257.441118,8260.807574,8072.115555,11.0625,833.875,-423.4375,1
-787.0887043,-784.146524,-667.8887428,-533.3919269,-500.2896114,-772.7291638,-731.6481609,10.5,834.5,-426.25,1
-779.2086468,-767.6977591,-680.0874953,-612.3361315,-595.103817,-753.0375142,-714.3789718,5.8125,827.8125,-435.1875,1
142.7227221,139.6971193,118.91482,102.2533458,97.82856884,137.6297454,128.3669578,1.5,822.8125,-447.125,1
3.412439181,3.546545355,3.301183399,0.9771551199,1.836046303,4.542729762,2.068023213,6,812.625,-459.5625,1
-4.010032646,-2.971537122,-5.031276608,-2.643244631,-3.818980087,-5.722024456,-4.339008513,3.1875,805.1875,-475.3125,1
3.038451715,2.640931078,3.293057512,1.55386837,2.940282991,2.325341578,3.372530347,-0.25,813.75,-458,1
-0.7584402093,-2.893052858,-1.23147532,-1.959336358,-3.000259718,-2.121362846,-3.340434623,26.125,784.125,-496.1875,1
4.135499744,5.54550716,2.732792409,5.07735672,4.594057819,3.699923931,4.975681354,10.625,804.4375,-473.5625,1
-5.69957861,-5.189373151,-3.193613789,-3.795753426,-3.214438816,-3.208417941,-2.64403558,8.6875,812.625,-459.9375,1
0.8810415998,-0.09561161878,0.5923613051,-0.3853930602,0.3452513246,2.163325271,0.1798337726,0.75,798.6875,-484.375,2
4.695255431,6.654239523,4.318051678,4.95729956,4.761562751,1.373040795,5.155996557,5.6875,834.375,-414.5625,2
-5.246319173,-6.759585869,-5.723272774,-4.092743315,-5.321005787,-3.494077115,-7.353386388,20.375,833.75,-428.9375,1
1.779531805,0.9495364219,0.9595708337,-1.848593495,-0.0004912900759,0.3116176897,2.048991912,4.8125,830.3125,-431.875,1
-2.98485465,0.587331852,-0.8054273101,1.227243106,-0.2870551246,-0.7031469016,-0.05382891291,16.375,834.5,-418.75,0
2.984564161,1.54622542,1.376345319,1.508306261,1.857734104,1.837730815,1.813868614,12.6875,841.25,-418.375,0
-1.877387978,-3.757084609,-1.272670672,-2.027334741,-2.225936146,-1.575179494,-2.665329707,1.875,825.875,-435.5,0
0.8317329747,1.944946667,1.417079072,1.132459096,0.614183982,1.740352001,1.945152581,0.9375,820.6875,-446.1875,1
0.8935086186,0.3696422208,-0.2829967024,0.1328591208,0.37345067,-0.7631302582,-2.180469034,3.875,821.125,-446.0625,1
-0.4190073452,0.6213204294,0.7227229561,0.3642611521,0.6212029865,1.876717812,2.206184158,2.75,818.1875,-453.75,1
2.465296957,1.222751655,1.664330991,0.4727241718,1.775798577,1.089374842,2.068241137,0.625,834,-423.9375,2
-3.157570962,-3.304073545,-3.86423023,-2.052210767,-3.818067277,-5.001507022,-5.171349278,47.6875,800.5,-472.5,2
2.707062454,2.896374464,4.34184218,3.726176072,4.328494803,4.96036203,3.313244889,36.6875,807.125,-466.3125,2
-2.850869218,-2.24070484,-3.257564475,-3.497236303,-4.249205164,-4.060883848,-1.456923493,39.375,786.0625,-496.125,2
1.796751671,1.973242934,1.074135919,1.908112384,2.982547129,2.116256148,1.69827872,30.625,803,-475.6875,2
0.4803213511,0.3199453212,1.396910658,0.1287334701,0.3026588096,0.549810082,-0.7404910688,12.3125,816.8125,-446.5625,2
-1.296837227,-1.657071604,-2.875526977,-1.653271966,-3.716933346,-1.549716021,-2.180887754,22.625,760.9375,-530.25,2
3.649124485,3.061802423,2.494715998,1.203529674,3.906926682,0.9920062309,4.642279182,9.125,776.3125,-505.625,2
-2.557243542,-1.598941388,1.340252896,0.8421307595,-0.09584098989,2.014912436,-3.755986199,11.625,776.3125,-509.0625,1
-0.4261870435,-0.8555005625,-3.308208808,-2.265448483,-2.339819662,-4.486283898,-0.1504383759,13.125,773.4375,-507.5625,1
-0.7882439923,-1.062781175,0.6165218391,0.8880264285,1.434740142,1.945415512,1.940777876,13.875,777.8125,-504.3125,1
-1.121984522,0.01780178857,-0.8114207932,-1.244507475,-1.494583299,-0.6123702196,-1.759870213,9.5,775.9375,-506.4375,1
5.06694289,3.782150751,3.361073782,3.756546855,2.889446353,3.159247572,1.791978079,10.0625,768.3125,-517.1875,1
-5.394679432,-5.63766895,-4.473636002,-4.965316736,-4.163172647,-4.981503242,-2.656727245,12.5,769,-515.1875,0
1.70533974,2.199159888,1.793355961,1.500711137,1.282908395,1.388453874,-0.1761871438,16.0625,741.375,-559.4375,0
2.826683414,3.100850763,0.9085015982,3.060700062,2.2618552,2.126147474,4.426417794,37.75,762.4375,-521,0
-3.818560248,-6.470353671,-0.9924529376,-3.312556079,-2.322394761,-1.665325534,-4.194915086,45.6875,756.4375,-533.5625,0
0.5390910636,5.635788836,-0.2777294344,1.326053799,1.209561518,0.2596555604,1.618218846,42.875,758.5625,-529.125,0
0.6138051874,-2.301165242,0.4880001221,-0.4183844304,-0.9911265259,-0.421783628,-0.595658252,19.4375,761,-525.6875,0
-3.564955736,-2.352759585,-3.274065653,-1.91855571,-1.584352816,-1.741439484,-1.639170316,11.625,744,-554.1875,0
3.589248758,2.989288318,3.434686543,1.681353744,1.480644046,3.197649195,2.316189929,8.4375,740,-555.3125,1
0.56560912,0.1505297914,0.1613200209,1.095971138,1.819105367,-1.607057415,-0.2679403291,5,741.3125,-559.5625,1
-1.354011117,-2.007180039,-0.5371565307,-1.412392995,-2.352288493,0.376704486,-0.3277751267,6.625,726.5,-579.4375,1
1.13513747,2.179640433,1.012196053,0.701427806,2.464090059,1.262947152,1.438484589,14,729.1875,-575.1875,1
-1.248495976,-0.02042867721,-1.544670853,-0.626419723,-2.035250732,-0.9279306144,-1.012187321,17.8125,726.5,-579.5625,1
1.272079339,-0.9918533136,1.149793716,0.5900390071,0.8236157979,0.7203818334,0.1539684147,27.375,728.375,-574.5,1
-3.592795671,-3.554237058,-2.715625461,-3.154761366,-2.481548387,-1.305401386,1.67596197,33.5,732.25,-567.375,2
5.127667723,5.189366332,3.899600769,5.17100943,3.892295559,1.49530485,-3.335415323,34.0625,734.1875,-563.125,2
1.168811685,1.494556354,0.5779800327,-0.7484424964,-0.6915204519,0.9556877635,4.094054539,41.0625,719.9375,-586.625,2
-2.609337016,-3.017935053,-1.740937213,-0.6394893341,-0.6115674309,-1.234118365,-3.83906735,50.375,742.8125,-548.5,2
-0.8597142117,1.06412984,-0.7737830245,-0.6281422538,0.2032195681,-1.520338138,1.370128966,15,727.3125,-575.75,2
-0.157625767,-0.9542297538,0.3302116903,-0.7522051548,-0.08365073068,0.8494724694,0.5763280464,73.875,731.5625,-566.0625,2
2.162865902,3.39536619,2.692335781,3.726947652,3.598292026,1.516069355,2.20250981,10.5,768.25,-508.8125,2
-4.101314825,-5.985119109,-5.714579092,-5.795333042,-6.697414697,-3.321037426,-5.55805863,93.25,661.5625,-644.375,2
2.482515723,2.609783062,3.51973703,2.902854389,3.249792564,1.726386927,3.82146177,20.5,705.3125,-597.75,2
-1.660322688,-2.199070053,-1.671346484,-1.958565847,-2.651081919,0.01076869731,0.2700058358,4.375,703.0625,-605.5,2
1.215375369,3.074005347,1.010980074,0.175464488,2.070437265,0.876316531,-3.695801198,15.5,725.125,-576.8125,1
-0.6483159979,-5.242433588,-1.231471075,1.62684311,-1.26701297,-1.042023039,2.821860345,27.5625,717.125,-590.9375,1
1.75467525,6.590153163,2.71199327,1.306013472,3.567212371,1.55925221,0.3361599866,19.1875,715.1875,-592.375,1
-1.248556337,-2.689281292,-1.433283053,-2.27683344,-1.994936785,-1.837166456,-1.599482592,5.6875,729.8125,-575.8125,1
-1.296674002,-0.5772037611,-1.030969238,-0.1061125981,-0.9810309506,0.184391207,-0.7267910827,3.5625,731.8125,-572.0625,1
3.229331475,2.562668997,2.759579408,3.574528354,2.628791061,1.734756539,4.026079744,3.1875,734.625,-570.6875,1
0.2208854384,-1.1302762,1.161541931,-1.528748723,-1.684133118,1.111694709,-2.735208862,-30.4375,759.625,-529.5625,2
-3.677781078,-0.7686955274,-4.682929394,-2.454939716,-0.7587602428,-2.660096404,-2.69617935,-7.75,735.1875,-566.9375,2
3.197201351,2.40245636,3.096398389,3.517678696,2.474314952,0.8850428392,3.508156192,-22,749.375,-545.5,2
-2.616466423,-4.274586172,-3.90553595,-4.618909719,-5.082460179,-2.794166377,-3.705265836,32.9375,746.8125,-547.75,2
2.670675459,3.390017907,3.536544916,4.445929428,5.572876817,2.611352565,6.991287056,15.125,770.625,-512.75,2
-2.492188242,-2.999372738,-2.085489692,-3.498997351,-4.074037825,-0.005453050668,-6.947298927,98.1875,699,-606.1875,2
1.205941228,2.194011825,1.673232225,1.428543092,2.205876268,-0.3152171928,2.805306952,46.0625,738.0625,-552.0625,2
-0.7962103776,-2.389572706,-2.016702866,-1.557700971,-1.804776082,-0.6090050858,0.6082757036,16.125,721,-585.9375,2
1.580028251,2.507523953,1.072883653,2.414928659,1.312064002,-0.2377753518,-2.014857606,2.8125,739,-558.9375,2
1.344299462,1.647724426,2.45906961,0.1857941087,1.474545953,1.69830287,2.48075493,6.5625,731.5,-574.9375,2
-4.241680898,-3.657360462,-2.708112616,-2.490433306,-2.609219829,-0.907834209,-2.292181094,17.8125,739.25,-561.1875,2
4.965977313,4.443147152,0.504240055,3.574543778,4.866855598,-7.533285443,-2.927850843,13.25,750.75,-538.5,2
-9.662985947,-9.18380992,-3.257271639,-8.351428501,-11.85214735,6.43173059,-7.553179908,26.4375,724.375,-578.8125,2
9.188332321,9.207719352,4.376723605,10.07506777,10.28802682,0.2553677041,14.58339208,-0.125,739.875,-552.6875,2
-0.7720684524,-0.7139722816,-0.4302749344,-2.993433084,-0.8239868986,0.6106201197,-2.186788195,39.3125,705.75,-604.375,2
-0.7639320157,-1.958421756,-1.107947673,-0.1793834407,-2.124804223,-1.156480352,-1.307607558,4.375,733.3125,-564.5625,1
-3.099183901,-2.21798144,-0.344639279,-2.049139077,0.04784114889,-0.3011146327,-0.7719202008,17.5,736.3125,-564.6875,1
5.800418234,5.194506226,2.447428817,3.295985833,2.791184269,2.464032124,2.909020663,4.1875,735.125,-569.9375,1
-5.14807848,-3.911521886,-1.334942719,-1.535464958,-2.868788384,-0.1050874698,-1.340590676,3.125,741.625,-557.75,1
1.600686943,3.638329984,-0.699194154,0.4109407927,1.77685158,0.1473888548,2.571422048,1.4375,739.8125,-562.1875,1
0.1828783459,-7.326620671,1.144692556,-0.9994725993,-1.199294478,0.2949409119,-3.970119116,2.5,738.75,-561.5625,1
-1.621461295,7.198312949,-2.023389902,0.2160054958,0.256251368,-2.398586741,0.8417060445,2.9375,736.125,-565.875,1
1.120780184,-3.700706189,2.770396371,1.39148288,0.7344888611,2.40021434,1.714416726,3.625,739.4375,-562.75,1
0.03561623145,1.867344194,-2.440996195,-1.498718834,-0.2873470375,-1.292241079,-1.672948004,4.875,739.875,-560.9375,1
-0.8566735529,-4.261500413,-0.581771411,-2.649550482,-3.647700723,-1.298121081,0.073579937,4.3125,745.375,-552.875,2
3.544060394,8.122203103,4.301527674,6.93706592,7.000742069,3.867122744,2.068552249,-18.25,743.625,-555.125,2
-1.600235868,-5.886054392,-3.159945307,-6.287257477,-5.88356941,-2.803399731,-3.954412752,11.3125,744.75,-550.6875,2
-0.3426823226,2.706205275,2.863348515,3.970093795,4.100930873,2.010917245,5.204567942,-8.875,761.1875,-529.6875,2
-1.558079442,-3.642235568,-3.078608423,-2.747529696,-2.082583668,-1.861902098,-4.934546117,-12,750.25,-544.6875,2
2.838117693,4.848552945,1.414397921,2.848462672,1.313015538,1.687871689,5.438970513,6,718.4375,-585.5625,2
-1.953459131,-4.061519827,-0.8286146305,-2.848944684,-1.69818452,-1.74225725,-3.084920832,23.125,711.9375,-594.625,2
-0.8758757516,0.6202707422,-0.6612732058,0.5287711692,0.2009807407,-0.3061180102,-1.234959405,32.1875,722.75,-581.125,2
1.656321885,1.419793707,2.661709364,2.080404472,2.206469649,1.473930839,2.275742665,9.6875,717.0625,-589.4375,2
1.904577765,1.599261363,-0.564131388,-0.5435665711,-1.561519508,-0.1871423544,0.3037634723,42.25,708.4375,-598.25,2
-1.170637107,-0.8335191424,0.04118779719,2.458215842,3.4956548,1.502308584,-0.1268425861,20.875,740.6875,-554.125,1
-4.968045437,-5.485055154,-3.477626946,-5.873305351,-7.017359838,-3.950120993,-3.441946679,13.5,737.5,-563.5625,1
2.348064881,2.22854959,0.9398978661,1.406653788,2.400389632,1.163723258,1.302570747,9.4375,745.5625,-551.6875,1
1.589855528,2.723129085,1.773507909,1.539496798,1.102147377,0.9353945895,0.976804292,3.8125,748.125,-548.25,1
-0.01438847193,-0.3733226285,-0.9182355799,-1.011826046,-0.1788047973,-0.5038837259,0.1777353876,7.5625,729.875,-576.0625,1
0.3286492467,-1.065315359,0.5920180012,0.2892661273,0.136153496,0.08537094946,-0.6538825044,3.25,733.25,-571.75,1
-2.498431691,0.5936923622,-1.28769077,-0.40295597,-0.6621260971,0.3873843165,-0.488178299,1.4375,735.3125,-567.9375,1
4.359834879,1.807110265,3.601489674,3.267438345,2.219643922,0.49769878,1.985495611,2.1875,739.1875,-562.75,1
-5.122056594,-3.705388927,-4.948599705,-5.038691753,-3.670063925,-2.770556994,-2.590292979,1.8125,734.9375,-567.25,0
2.55775309,1.103029027,1.873172376,2.150742716,0.6088439816,1.875526131,1.260681345,10.0625,740.1875,-561.4375,0
-1.171582453,0.9778139659,0.8007399443,0.8407517978,1.316561514,0.02214228042,-0.118453567,25.25,761.4375,-525.4375,0
2.046052188,-0.09066927672,-0.165884875,-0.2900327504,0.2987257501,-0.3016449113,0.8150579385,2.5,759.0625,-532.4375,0
-0.9616794294,0.3280784966,-0.540572889,-0.008746734792,0.0001590342853,-0.5934170537,-1.934225836,-40.8125,783.5,-494.4375,0
2.953998622,0.6086190054,2.053147507,1.200726912,0.08460757101,1.987693413,1.778376099,4.75,760.3125,-531.5625,0
-3.29289827,-1.785258293,-1.690193897,-2.125817581,-0.09707095274,-1.278019393,-0.495099265,-17.4375,771.125,-516.125,0
5.130747667,4.012891422,3.321378861,2.405137455,1.031122487,2.350472484,3.0026952,-6.5625,791.4375,-483.25,0
-6.268415182,-3.273680768,-4.084840926,-2.322562336,-0.8992711451,-3.209563592,-3.302736975,-53.4375,780.0625,-500.75,0
2.815456434,-0.245265341,1.903554105,0.4575702912,0.4896145505,3.007311307,-0.3393507727,17.8125,762.8125,-525.5625,0
-2.088552774,-1.193096618,-0.6364532876,-0.1836933706,-1.188104578,-3.119968982,1.095927925,-50.75,769.5,-517.5625,0
3.080573938,4.127444552,1.372185018,1.910017691,2.211291222,2.631382121,0.1182988979,37.8125,790,-485.0625,0
-4.636858286,-7.46650465,-4.458997308,-4.342627425,-5.597044777,-3.49447819,0.3251072573,-39.75,787.375,-494.8125,0
0.9142489341,4.145072087,1.744100762,1.362177125,3.118081091,0.5326527561,-1.975335737,87.625,825.4375,-423.1875,0
-2.165816116,-2.465717099,-1.629164634,0.007798742058,-0.9493836666,-1.445989947,-1.503755435,14.8125,795.75,-483.8125,0
5.519050002,5.714631989,3.35582332,2.657424838,2.069310975,4.148258389,4.529215859,15.1875,787.6875,-487.375,0
-5.775551256,-5.495670818,-4.212740829,-3.360592374,-2.823846439,-4.756979949,-2.639054269,-5.6875,776.6875,-507.375,0
3.547404085,4.144100252,3.190900872,1.827007348,2.937172279,4.608928443,2.241879465,7.5625,751.75,-542.625,0
3.268246245,-0.01976424894,1.773673162,1.69447194,-0.05081770369,0.3265859914,-2.426646959,15.6875,770.0625,-519.875,0
-3.5824634,0.7834317264,-0.3823216514,-0.6909803569,0.8042702235,-0.9068367133,4.286036518,-17.0625,773.125,-511.5625,0
-0.3118878346,-3.601948213,-3.080996833,-2.865567092,-3.400703927,-2.904835905,-7.259400715,15.8125,764.3125,-526.5625,2
0.4647700796,1.994037692,2.555141835,3.982370368,3.410928403,2.849405414,5.98186234,-9.6875,780.75,-499.125,2
0.427781706,-1.112545693,-1.198967525,-3.072781915,-2.25468413,-0.9323803534,-3.528439254,10.6875,756.75,-536.125,2
-0.8061634485,-0.4216180092,1.445017067,1.508041753,0.6008391481,2.876257394,2.473700772,-18.6875,772.5,-512.0625,2
2.082072485,1.813321989,-0.4271389635,-0.699360286,0.8032979277,-2.164972886,0.02140818693,37,750.625,-540.625,2
